Latitude,Longitude
49.3656427304049643,14.2505300863795004
49.3662173412751031,14.2509787935702938
49.3647960688536784,14.2483808973801462
49.3664740334047067,14.2495224833008045
49.3664779229450446,14.2496769100700078
49.3665090202972152,14.2510379360620938
49.3665081125404797,14.2510379849423163
49.3673299903724043,14.2525402678657986
49.3676132292780778,14.2535302904333250
49.3665202785490038,14.2515308143145258
49.3665202785490038,14.2515308143145258
49.3665315368007924,14.2520236925669597
49.3665315368007924,14.2520236925669597
49.3676921514066720,14.2541468492167489
49.3676921514066720,14.2541468492167489
49.3676331415758796,14.2545112867978112
49.3665427950525810,14.2525165708193917
49.3665427950525810,14.2525165708193917
49.3664779229450446,14.2496769100700078
49.3664740334047067,14.2495224833008045
49.3642886485385759,14.2488702998196413
49.3642886485385759,14.2488702998196413
49.3660281429017047,14.2520498632239629
49.3638137417677711,14.2480022336614951
49.3621110729984309,14.2448899825249349
49.3618508803098663,14.2448866847078630
49.3635268475293785,14.2479501289770507
49.3629530590525860,14.2478459196081619
49.3613304949327372,14.2448800890737211
49.3608101095556009,14.2448734934395791
49.3610450407614323,14.2453029163112124
49.3616679964856075,14.2459692965141205
49.3610703022441655,14.2448767912566510
49.3615906876213018,14.2448833868907929
49.3632399532909787,14.2478980242926063
49.3639378890947782,14.2483306749872884
49.3660912090261732,14.2516928400060721
49.3623712656870026,14.2448932803420050
49.3656427304049643,14.2505300863795004
